,customer_name,gender,age,city,state,order_date,delivery_date,sales_id,price_per_unit,quantity,total_price,product_type,product_name,size,colour,stock,month,delivery_days
2345,Clem Margetts,Non-binary,21,New Matildaville,South Australia,2021-08-18,2021-08-29,3548,107,3,321,Jacket,Denim,XS,violet,65,8,11
2346,Orton Heigl,Genderfluid,64,West Jackfort,South Australia,2021-05-05,2021-05-21,3966,106,3,318,Shirt,Chambray,M,green,56,5,16
2347,Orton Heigl,Genderfluid,64,West Jackfort,South Australia,2021-05-05,2021-05-21,3967,93,2,186,Jacket,Coach,XS,violet,58,5,16
2348,Orton Heigl,Genderfluid,64,West Jackfort,South Australia,2021-05-05,2021-05-21,3968,94,1,94,Shirt,Henley,XS,violet,50,5,16
2349,Orton Heigl,Genderfluid,64,West Jackfort,South Australia,2021-05-05,2021-05-21,3969,99,3,297,Trousers,High-Waisted,L,violet,68,5,16
2350,Orton Heigl,Genderfluid,64,West Jackfort,South Australia,2021-05-05,2021-05-21,3970,105,1,105,Trousers,Pleated,L,yellow,62,5,16
2351,Orton Heigl,Genderfluid,64,West Jackfort,South Australia,2021-05-05,2021-05-21,3971,119,1,119,Jacket,Trench Coat,XL,orange,71,5,16
2352,Krystle Boyce,Non-binary,71,Lake Lillyville,Northern Territory,2021-05-02,2021-05-04,1723,92,2,184,Shirt,Denim,XS,blue,76,5,2
2353,Krystle Boyce,Non-binary,71,Lake Lillyville,Northern Territory,2021-05-02,2021-05-04,1724,94,1,94,Trousers,Cords,M,yellow,58,5,2
2354,Krystle Boyce,Non-binary,71,Lake Lillyville,Northern Territory,2021-05-02,2021-05-04,1725,105,2,210,Trousers,Pleated,S,green,55,5,2
2355,Krystle Boyce,Non-binary,71,Lake Lillyville,Northern Territory,2021-05-02,2021-05-04,1726,94,2,188,Trousers,Cords,M,indigo,52,5,2
2356,Krystle Boyce,Non-binary,71,Lake Lillyville,Northern Territory,2021-05-02,2021-05-04,1727,109,3,327,Shirt,Mandarin Collar,XL,indigo,77,5,2
2357,Krystle Boyce,Non-binary,71,Lake Lillyville,Northern Territory,2021-05-02,2021-05-04,1728,94,3,282,Trousers,Cords,S,orange,59,5,2
2358,Krystle Boyce,Non-binary,71,Lake Lillyville,Northern Territory,2021-05-02,2021-05-04,1729,93,2,186,Trousers,Joggers,XS,orange,65,5,2
2359,Krystle Boyce,Non-binary,71,Lake Lillyville,Northern Territory,2021-05-02,2021-05-04,1730,90,3,270,Trousers,Relaxed Leg,L,violet,47,5,2
2360,Krystle Boyce,Non-binary,71,Lake Lillyville,Northern Territory,2021-05-02,2021-05-04,1731,93,1,93,Trousers,Joggers,S,blue,50,5,2
2361,Dunc Swynley,Genderqueer,20,Mullerberg,Western Australia,2021-01-01,2021-01-06,2858,106,2,212,Shirt,Chambray,XS,violet,47,1,5
2362,Dunc Swynley,Genderqueer,20,Mullerberg,Western Australia,2021-01-01,2021-01-06,2859,94,2,188,Trousers,Cords,S,violet,65,1,5
2363,Dunc Swynley,Genderqueer,20,Mullerberg,Western Australia,2021-01-01,2021-01-06,2860,109,3,327,Shirt,Mandarin Collar,S,red,48,1,5
2364,Dunc Swynley,Genderqueer,20,Mullerberg,Western Australia,2021-01-01,2021-01-06,2861,118,3,354,Shirt,Flannel,XS,blue,62,1,5
2365,Dunc Swynley,Genderqueer,20,Mullerberg,Western Australia,2021-07-22,2021-07-28,3259,119,1,119,Jacket,Trench Coat,XS,red,78,7,6
2366,Dunc Swynley,Genderqueer,20,Mullerberg,Western Australia,2021-07-22,2021-07-28,3260,113,1,113,Jacket,Parka,S,blue,72,7,6
2367,Dunc Swynley,Genderqueer,20,Mullerberg,Western Australia,2021-07-22,2021-07-28,3261,99,3,297,Trousers,High-Waisted,XS,violet,72,7,6
2368,Stanley Kolakowski,Agender,63,East Joshua,Queensland,2021-02-22,2021-03-19,2087,107,1,107,Jacket,Denim,S,blue,56,2,25
2369,Stanley Kolakowski,Agender,63,East Joshua,Queensland,2021-02-22,2021-03-19,2088,92,3,276,Shirt,Denim,XL,red,63,2,25
2370,Stanley Kolakowski,Agender,63,East Joshua,Queensland,2021-02-22,2021-03-19,2089,95,2,190,Shirt,Polo,L,orange,63,2,25
2371,Stanley Kolakowski,Agender,63,East Joshua,Queensland,2021-02-22,2021-03-19,2090,97,3,291,Trousers,Slim-Fit,XS,green,74,2,25
2372,Stanley Kolakowski,Agender,63,East Joshua,Queensland,2021-02-22,2021-03-19,2091,100,3,300,Jacket,Bomber,XL,green,79,2,25
2373,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-09-30,2021-10-24,1639,98,2,196,Jacket,Leather,S,indigo,40,9,24
2374,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-09-30,2021-10-24,1640,96,1,96,Shirt,Oxford Cloth,S,orange,72,9,24
2375,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-09-30,2021-10-24,1641,91,2,182,Shirt,Linen,XS,red,61,9,24
2376,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-04-14,2021-04-25,1797,91,3,273,Jacket,Pullover,XL,green,65,4,11
2377,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-04-14,2021-04-25,1798,98,2,196,Jacket,Leather,XL,yellow,67,4,11
2378,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-04-14,2021-04-25,1799,98,3,294,Shirt,Camp Collared,S,indigo,50,4,11
2379,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-04-14,2021-04-25,1800,98,1,98,Jacket,Leather,M,orange,80,4,11
2380,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-04-14,2021-04-25,1801,119,2,238,Shirt,Casual Slim Fit,XL,indigo,40,4,11
2381,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-04-14,2021-04-25,1802,100,3,300,Jacket,Bomber,XL,indigo,50,4,11
2382,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-04-14,2021-04-25,1803,92,2,184,Shirt,Denim,S,orange,69,4,11
2383,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-02-18,2021-03-07,2480,95,3,285,Shirt,Polo,XL,orange,43,2,17
2384,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-02-18,2021-03-07,2481,97,2,194,Trousers,Slim-Fit,L,violet,58,2,17
2385,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-02-18,2021-03-07,2482,105,3,315,Trousers,Pleated,XL,orange,69,2,17
2386,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-02-18,2021-03-07,2483,115,3,345,Trousers,Cropped,M,blue,56,2,17
2387,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-02-18,2021-03-07,2484,96,2,192,Shirt,Oxford Cloth,M,orange,77,2,17
2388,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-02-18,2021-03-07,2485,119,1,119,Jacket,Trench Coat,XS,blue,59,2,17
2389,Gayleen Brookes,Male,46,Port Lily,Australian Capital Territory,2021-02-18,2021-03-07,2486,119,3,357,Shirt,Casual Slim Fit,S,yellow,45,2,17
2390,Alexis Cheake,Agender,66,Port Lillian,Northern Territory,2021-05-10,2021-05-12,3046,94,1,94,Trousers,Cords,XS,blue,60,5,2
2391,Alexis Cheake,Agender,66,Port Lillian,Northern Territory,2021-05-10,2021-05-12,3047,117,3,351,Jacket,Shearling,L,indigo,66,5,2
2392,Alexis Cheake,Agender,66,Port Lillian,Northern Territory,2021-05-10,2021-05-12,3048,93,3,279,Jacket,Coach,XS,violet,58,5,2
2393,Isahella Enrique,Polygender,59,West Phoenix,New South Wales,2021-07-03,2021-07-15,1356,93,1,93,Jacket,Coach,XL,green,48,7,12
2394,Isahella Enrique,Polygender,59,West Phoenix,New South Wales,2021-07-03,2021-07-15,1357,106,3,318,Trousers,Wool,XL,yellow,72,7,12
2395,Isahella Enrique,Polygender,59,West Phoenix,New South Wales,2021-07-03,2021-07-15,1358,118,3,354,Jacket,Puffer,S,violet,46,7,12
2396,Isahella Enrique,Polygender,59,West Phoenix,New South Wales,2021-07-03,2021-07-15,1359,93,1,93,Jacket,Coach,XL,orange,46,7,12
2397,Isahella Enrique,Polygender,59,West Phoenix,New South Wales,2021-07-03,2021-07-15,1360,99,3,297,Trousers,High-Waisted,M,red,59,7,12
2398,Isahella Enrique,Polygender,59,West Phoenix,New South Wales,2021-07-03,2021-07-15,1361,112,1,112,Jacket,Cardigan,XL,indigo,78,7,12
2399,Isahella Enrique,Polygender,59,West Phoenix,New South Wales,2021-07-03,2021-07-15,1362,109,1,109,Shirt,Mandarin Collar,S,orange,52,7,12
2400,Isahella Enrique,Polygender,59,West Phoenix,New South Wales,2021-07-03,2021-07-15,1363,94,3,282,Shirt,Henley,L,yellow,62,7,12
2401,Isahella Enrique,Polygender,59,West Phoenix,New South Wales,2021-07-03,2021-07-15,1364,104,3,312,Shirt,Dress,S,green,60,7,12
2402,Bank Sargeaunt,Male,57,Mollyland,New South Wales,2021-03-04,2021-03-12,2249,91,3,273,Jacket,Pullover,S,red,46,3,8
2403,Bank Sargeaunt,Male,57,Mollyland,New South Wales,2021-03-04,2021-03-12,2250,115,3,345,Trousers,Cropped,XL,violet,64,3,8
2404,Bank Sargeaunt,Male,57,Mollyland,New South Wales,2021-03-04,2021-03-12,2251,98,3,294,Jacket,Leather,L,green,71,3,8
2405,Bank Sargeaunt,Male,57,Mollyland,New South Wales,2021-03-04,2021-03-12,2252,109,1,109,Jacket,Peacoat,S,orange,73,3,8
2406,Bank Sargeaunt,Male,57,Mollyland,New South Wales,2021-03-04,2021-03-12,2253,113,3,339,Trousers,Chinos,L,yellow,65,3,8
2407,Bank Sargeaunt,Male,57,Mollyland,New South Wales,2021-08-20,2021-08-22,2697,118,3,354,Jacket,Puffer,M,violet,43,8,2
2408,Bank Sargeaunt,Male,57,Mollyland,New South Wales,2021-08-20,2021-08-22,2698,119,1,119,Shirt,Casual Slim Fit,XS,red,49,8,2
2409,Bank Sargeaunt,Male,57,Mollyland,New South Wales,2021-08-20,2021-08-22,2699,102,2,204,Trousers,Cargo Pants,S,orange,60,8,2
2410,Bank Sargeaunt,Male,57,Mollyland,New South Wales,2021-08-20,2021-08-22,2700,113,1,113,Trousers,Chinos,M,green,49,8,2
2411,Bank Sargeaunt,Male,57,Mollyland,New South Wales,2021-07-27,2021-07-30,4331,90,3,270,Trousers,Relaxed Leg,XS,red,52,7,3
2412,Jolee Stailey,Bigender,62,Josephmouth,Queensland,2021-04-11,2021-04-22,533,95,3,285,Shirt,Polo,XL,red,76,4,11
2413,Jolee Stailey,Bigender,62,Josephmouth,Queensland,2021-04-11,2021-04-22,534,105,1,105,Trousers,Pleated,S,orange,72,4,11
2414,Jolee Stailey,Bigender,62,Josephmouth,Queensland,2021-04-11,2021-04-22,535,98,1,98,Jacket,Leather,XL,yellow,67,4,11
2415,Jolee Stailey,Bigender,62,Josephmouth,Queensland,2021-04-11,2021-04-22,536,106,1,106,Trousers,Wool,XL,red,58,4,11
2416,Jolee Stailey,Bigender,62,Josephmouth,Queensland,2021-07-20,2021-08-13,3010,94,3,282,Trousers,Cords,XL,indigo,70,7,24
2417,Jolee Stailey,Bigender,62,Josephmouth,Queensland,2021-07-20,2021-08-13,3011,91,1,91,Shirt,Linen,XL,indigo,66,7,24
2418,Jolee Stailey,Bigender,62,Josephmouth,Queensland,2021-07-20,2021-08-13,3012,91,2,182,Shirt,Linen,L,blue,70,7,24
2419,Jolee Stailey,Bigender,62,Josephmouth,Queensland,2021-07-20,2021-08-13,3013,97,1,97,Trousers,Slim-Fit,XS,yellow,59,7,24
2420,Jolee Stailey,Bigender,62,Josephmouth,Queensland,2021-07-20,2021-08-13,3014,92,2,184,Shirt,Denim,M,blue,58,7,24
2421,Jolee Stailey,Bigender,62,Josephmouth,Queensland,2021-07-20,2021-08-13,3015,98,2,196,Shirt,Camp Collared,XS,blue,47,7,24
2422,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-10-06,2021-10-29,238,102,3,306,Jacket,Windbreaker,S,red,54,10,23
2423,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-10-06,2021-10-29,239,115,3,345,Trousers,Cropped,S,green,71,10,23
2424,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-10-06,2021-10-29,240,102,1,102,Trousers,Cargo Pants,S,blue,63,10,23
2425,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-10-06,2021-10-29,241,96,2,192,Shirt,Oxford Cloth,XL,yellow,50,10,23
2426,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-08-09,2021-08-12,2009,109,3,327,Shirt,Mandarin Collar,M,red,60,8,3
2427,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-08-09,2021-08-12,2010,104,3,312,Shirt,Dress,S,violet,69,8,3
2428,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-08-09,2021-08-12,2011,96,2,192,Trousers,Drawstring,M,blue,41,8,3
2429,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-01-09,2021-01-16,4954,97,1,97,Trousers,Slim-Fit,S,indigo,41,1,7
2430,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-01-09,2021-01-16,4955,106,3,318,Shirt,Chambray,M,red,48,1,7
2431,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-01-09,2021-01-16,4956,113,1,113,Trousers,Chinos,S,violet,64,1,7
2432,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-01-09,2021-01-16,4957,96,1,96,Shirt,Oxford Cloth,L,green,52,1,7
2433,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-01-09,2021-01-16,4958,97,2,194,Trousers,Slim-Fit,XS,indigo,74,1,7
2434,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-01-09,2021-01-16,4959,106,1,106,Shirt,Chambray,XS,orange,76,1,7
2435,Andrew Renn,Bigender,63,Port Natalie,Victoria,2021-01-09,2021-01-16,4960,105,3,315,Trousers,Pleated,XS,green,58,1,7
2436,John Panchen,Bigender,32,Evansburgh,South Australia,2021-02-04,2021-02-16,4939,98,2,196,Jacket,Leather,M,orange,80,2,12
2437,John Panchen,Bigender,32,Evansburgh,South Australia,2021-02-04,2021-02-16,4940,96,1,96,Shirt,Oxford Cloth,M,blue,57,2,12
2438,John Panchen,Bigender,32,Evansburgh,South Australia,2021-02-04,2021-02-16,4941,91,2,182,Jacket,Pullover,L,indigo,50,2,12
2439,John Panchen,Bigender,32,Evansburgh,South Australia,2021-02-04,2021-02-16,4942,106,2,212,Shirt,Chambray,S,indigo,59,2,12
2440,John Panchen,Bigender,32,Evansburgh,South Australia,2021-02-04,2021-02-16,4943,93,3,279,Jacket,Coach,XL,orange,46,2,12
2441,John Panchen,Bigender,32,Evansburgh,South Australia,2021-02-04,2021-02-16,4944,119,2,238,Jacket,Trench Coat,M,violet,61,2,12
2442,Claudio Archibould,Bigender,31,North Aidentown,Northern Territory,2021-02-22,2021-03-17,837,99,1,99,Trousers,High-Waisted,XL,green,78,2,23
2443,Claudio Archibould,Bigender,31,North Aidentown,Northern Territory,2021-02-22,2021-03-17,838,93,3,279,Jacket,Coach,XL,red,46,2,23
2444,Claudio Archibould,Bigender,31,North Aidentown,Northern Territory,2021-02-22,2021-03-17,839,91,1,91,Jacket,Pullover,XS,indigo,78,2,23
2445,Claudio Archibould,Bigender,31,North Aidentown,Northern Territory,2021-08-31,2021-09-18,1116,102,1,102,Trousers,Cargo Pants,S,indigo,48,8,18
2446,Claudio Archibould,Bigender,31,North Aidentown,Northern Territory,2021-08-31,2021-09-18,1117,104,1,104,Shirt,Dress,S,green,60,8,18
2447,Claudio Archibould,Bigender,31,North Aidentown,Northern Territory,2021-08-31,2021-09-18,1118,93,1,93,Jacket,Coach,M,indigo,64,8,18
2448,Henrietta Briatt,Agender,24,New Hannah,Australian Capital Territory,2021-08-28,2021-09-15,1438,98,1,98,Jacket,Leather,XL,yellow,67,8,18
2449,Henrietta Briatt,Agender,24,New Hannah,Australian Capital Territory,2021-08-28,2021-09-15,1439,100,3,300,Jacket,Bomber,S,orange,49,8,18
2450,Henrietta Briatt,Agender,24,New Hannah,Australian Capital Territory,2021-08-28,2021-09-15,1440,112,2,224,Trousers,Tracksuit Bottoms,S,green,72,8,18
2451,Henrietta Briatt,Agender,24,New Hannah,Australian Capital Territory,2021-08-28,2021-09-15,1441,98,1,98,Shirt,Camp Collared,S,orange,62,8,18
2452,Henrietta Briatt,Agender,24,New Hannah,Australian Capital Territory,2021-08-28,2021-09-15,1442,96,1,96,Shirt,Oxford Cloth,XS,indigo,61,8,18
2453,Henrietta Briatt,Agender,24,New Hannah,Australian Capital Territory,2021-08-28,2021-09-15,1443,105,1,105,Trousers,Pleated,XL,indigo,45,8,18
2454,Carlen Kelway,Non-binary,78,Port Haydenchester,Western Australia,2021-03-03,2021-03-14,698,107,1,107,Jacket,Denim,L,red,63,3,11
2455,Carlen Kelway,Non-binary,78,Port Haydenchester,Western Australia,2021-03-03,2021-03-14,699,98,3,294,Jacket,Leather,XL,blue,67,3,11
2456,Carlen Kelway,Non-binary,78,Port Haydenchester,Western Australia,2021-03-03,2021-03-14,700,96,1,96,Trousers,Drawstring,S,blue,48,3,11
2457,Carlen Kelway,Non-binary,78,Port Haydenchester,Western Australia,2021-03-03,2021-03-14,701,94,2,188,Shirt,Henley,XS,violet,50,3,11
2458,Carlen Kelway,Non-binary,78,Port Haydenchester,Western Australia,2021-03-03,2021-03-14,702,118,3,354,Shirt,Flannel,L,blue,44,3,11
2459,Archibaldo Taffurelli,Genderqueer,73,Kiehnchester,Tasmania,2021-03-28,2021-04-20,2894,106,2,212,Shirt,Chambray,M,yellow,62,3,23
2460,Archibaldo Taffurelli,Genderqueer,73,Kiehnchester,Tasmania,2021-03-28,2021-04-20,2895,106,2,212,Trousers,Wool,XL,orange,56,3,23
2461,Archibaldo Taffurelli,Genderqueer,73,Kiehnchester,Tasmania,2021-03-28,2021-04-20,2896,118,1,118,Jacket,Puffer,M,blue,60,3,23
2462,Archibaldo Taffurelli,Genderqueer,73,Kiehnchester,Tasmania,2021-03-28,2021-04-20,2897,93,1,93,Trousers,Joggers,XL,yellow,69,3,23
2463,Archibaldo Taffurelli,Genderqueer,73,Kiehnchester,Tasmania,2021-03-28,2021-04-20,2898,104,1,104,Shirt,Dress,M,red,57,3,23
2464,Archibaldo Taffurelli,Genderqueer,73,Kiehnchester,Tasmania,2021-03-28,2021-04-20,2899,107,1,107,Jacket,Denim,XL,yellow,56,3,23
2465,Archibaldo Taffurelli,Genderqueer,73,Kiehnchester,Tasmania,2021-10-05,2021-10-23,4030,119,2,238,Jacket,Trench Coat,S,green,53,10,18
2466,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,2021-07-31,2021-08-26,3566,102,2,204,Jacket,Windbreaker,S,yellow,66,7,26
2467,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,2021-07-31,2021-08-26,3567,115,3,345,Trousers,Cropped,XS,red,75,7,26
2468,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,2021-07-31,2021-08-26,3568,113,2,226,Jacket,Parka,XL,red,64,7,26
2469,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,2021-07-31,2021-08-26,3569,102,3,306,Trousers,Cargo Pants,XL,red,45,7,26
2470,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,2021-07-31,2021-08-26,3570,94,1,94,Trousers,Cords,S,green,78,7,26
2471,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,2021-07-31,2021-08-26,3571,113,2,226,Jacket,Parka,XS,violet,59,7,26
2472,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,2021-06-04,2021-06-19,4647,112,1,112,Trousers,Tracksuit Bottoms,S,green,72,6,15
2473,Neilla Halladey,Male,34,East Aidan,Australian Capital Territory,2021-06-04,2021-06-19,4648,90,2,180,Trousers,Relaxed Leg,XS,yellow,44,6,15
2474,Marilyn Rontree,Genderqueer,56,Emilymouth,Northern Territory,2021-05-22,2021-06-17,296,90,2,180,Trousers,Relaxed Leg,L,blue,61,5,26
2475,Marilyn Rontree,Genderqueer,56,Emilymouth,Northern Territory,2021-05-22,2021-06-17,297,91,2,182,Jacket,Pullover,L,indigo,50,5,26
2476,Marilyn Rontree,Genderqueer,56,Emilymouth,Northern Territory,2021-05-22,2021-06-17,298,107,2,214,Jacket,Denim,L,violet,50,5,26
2477,Marilyn Rontree,Genderqueer,56,Emilymouth,Northern Territory,2021-04-19,2021-04-24,2781,113,3,339,Trousers,Chinos,XS,yellow,41,4,5
2478,Marilyn Rontree,Genderqueer,56,Emilymouth,Northern Territory,2021-04-19,2021-04-24,2782,106,3,318,Trousers,Wool,L,blue,79,4,5
2479,Marilyn Rontree,Genderqueer,56,Emilymouth,Northern Territory,2021-04-19,2021-04-24,2783,93,1,93,Trousers,Joggers,XS,blue,67,4,5
2480,Marilyn Rontree,Genderqueer,56,Emilymouth,Northern Territory,2021-04-19,2021-04-24,2784,94,3,282,Shirt,Henley,XS,red,62,4,5
2481,Marilyn Rontree,Genderqueer,56,Emilymouth,Northern Territory,2021-04-19,2021-04-24,2785,104,3,312,Shirt,Dress,S,violet,69,4,5
2482,Marilyn Rontree,Genderqueer,56,Emilymouth,Northern Territory,2021-04-19,2021-04-24,2786,105,2,210,Trousers,Pleated,S,blue,60,4,5
2483,Eddie Elcott,Agender,37,South Hugoberg,Australian Capital Territory,2021-05-21,2021-05-26,2560,115,2,230,Trousers,Cropped,L,orange,79,5,5
2484,Eddie Elcott,Agender,37,South Hugoberg,Australian Capital Territory,2021-05-21,2021-05-26,2561,115,2,230,Trousers,Cropped,M,orange,56,5,5
2485,Eddie Elcott,Agender,37,South Hugoberg,Australian Capital Territory,2021-05-21,2021-05-26,2562,119,1,119,Shirt,Casual Slim Fit,XL,yellow,78,5,5
2486,Eddie Elcott,Agender,37,South Hugoberg,Australian Capital Territory,2021-05-21,2021-05-26,2563,102,3,306,Trousers,Cargo Pants,S,red,63,5,5
2487,Brooks Sayers,Polygender,74,Jaydenside,Victoria,2021-06-12,2021-06-21,2103,105,3,315,Shirt,Cuban Collar,S,indigo,41,6,9
2488,Brooks Sayers,Polygender,74,Jaydenside,Victoria,2021-06-12,2021-06-21,2104,99,2,198,Trousers,High-Waisted,M,indigo,61,6,9
2489,Brooks Sayers,Polygender,74,Jaydenside,Victoria,2021-06-12,2021-06-21,2105,98,3,294,Shirt,Camp Collared,XS,violet,72,6,9
2490,Brooks Sayers,Polygender,74,Jaydenside,Victoria,2021-06-12,2021-06-21,2106,104,2,208,Shirt,Dress,L,red,79,6,9
2491,Brooks Sayers,Polygender,74,Jaydenside,Victoria,2021-06-12,2021-06-21,2107,91,2,182,Jacket,Pullover,L,red,69,6,9
2492,Brooks Sayers,Polygender,74,Jaydenside,Victoria,2021-06-12,2021-06-21,2108,98,2,196,Jacket,Leather,XL,green,58,6,9
2493,Jan Isenor,Non-binary,65,West Annaport,Northern Territory,2021-09-06,2021-09-10,1961,98,1,98,Jacket,Leather,M,violet,40,9,4
2494,Jan Isenor,Non-binary,65,West Annaport,Northern Territory,2021-09-06,2021-09-10,1962,100,3,300,Jacket,Bomber,M,orange,69,9,4
2495,Jan Isenor,Non-binary,65,West Annaport,Northern Territory,2021-09-06,2021-09-10,1963,98,1,98,Shirt,Camp Collared,XL,red,79,9,4
2496,Jan Isenor,Non-binary,65,West Annaport,Northern Territory,2021-09-06,2021-09-10,1964,96,3,288,Trousers,Drawstring,L,blue,50,9,4
2497,Jan Isenor,Non-binary,65,West Annaport,Northern Territory,2021-09-06,2021-09-10,1965,98,3,294,Jacket,Leather,M,yellow,77,9,4
2498,Jan Isenor,Non-binary,65,West Annaport,Northern Territory,2021-09-06,2021-09-10,1966,106,3,318,Trousers,Wool,XL,blue,41,9,4
2499,Jan Isenor,Non-binary,65,West Annaport,Northern Territory,2021-09-06,2021-09-10,1967,106,3,318,Shirt,Chambray,S,green,63,9,4
2500,Kinny Roget,Non-binary,67,Alexandramouth,New South Wales,2021-04-25,2021-05-20,537,94,1,94,Shirt,Henley,XS,blue,61,4,25
2501,Kinny Roget,Non-binary,67,Alexandramouth,New South Wales,2021-04-25,2021-05-20,538,112,2,224,Jacket,Cardigan,S,indigo,61,4,25
2502,Kinny Roget,Non-binary,67,Alexandramouth,New South Wales,2021-01-30,2021-02-13,1340,105,2,210,Trousers,Pleated,L,red,70,1,14
2503,Kinny Roget,Non-binary,67,Alexandramouth,New South Wales,2021-01-30,2021-02-13,1341,98,2,196,Jacket,Leather,XL,orange,64,1,14
2504,Kinny Roget,Non-binary,67,Alexandramouth,New South Wales,2021-01-30,2021-02-13,1342,118,3,354,Shirt,Flannel,M,blue,73,1,14
2505,Kinny Roget,Non-binary,67,Alexandramouth,New South Wales,2021-01-30,2021-02-13,1343,95,1,95,Shirt,Polo,L,red,72,1,14
2506,Kinny Roget,Non-binary,67,Alexandramouth,New South Wales,2021-01-30,2021-02-13,1344,93,1,93,Jacket,Coach,M,orange,72,1,14
2507,Kinny Roget,Non-binary,67,Alexandramouth,New South Wales,2021-01-30,2021-02-13,1345,106,1,106,Shirt,Chambray,M,blue,66,1,14
2508,Corri Womack,Non-binary,39,Port Ali,Tasmania,2021-08-30,2021-09-10,87,118,1,118,Shirt,Flannel,S,red,59,8,11
2509,Corri Womack,Non-binary,39,Port Ali,Tasmania,2021-08-30,2021-09-10,88,109,2,218,Shirt,Mandarin Collar,M,violet,76,8,11
2510,Corri Womack,Non-binary,39,Port Ali,Tasmania,2021-08-30,2021-09-10,89,109,2,218,Shirt,Mandarin Collar,S,red,48,8,11
2511,Corri Womack,Non-binary,39,Port Ali,Tasmania,2021-08-30,2021-09-10,90,117,3,351,Jacket,Shearling,XL,red,42,8,11
2512,Corri Womack,Non-binary,39,Port Ali,Tasmania,2021-08-30,2021-09-10,91,113,3,339,Jacket,Parka,M,green,71,8,11
2513,Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-05-09,2021-05-17,1024,112,2,224,Trousers,Tracksuit Bottoms,L,indigo,50,5,8
2514,Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-05-09,2021-05-17,1025,107,2,214,Jacket,Denim,XS,yellow,52,5,8
2515,Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-05-09,2021-05-17,1026,91,3,273,Shirt,Linen,M,yellow,59,5,8
2516,Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-05-09,2021-05-17,1027,102,1,102,Jacket,Windbreaker,XL,indigo,60,5,8
2517,Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-05-09,2021-05-17,1028,100,3,300,Jacket,Bomber,L,yellow,54,5,8
2518,Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-02-21,2021-03-11,2978,97,1,97,Trousers,Slim-Fit,XS,yellow,59,2,18
2519,Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-02-21,2021-03-11,2979,106,1,106,Trousers,Wool,S,green,43,2,18
2520,Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-02-21,2021-03-11,2980,94,1,94,Shirt,Henley,XS,violet,50,2,18
2521,Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-02-21,2021-03-11,2981,113,1,113,Jacket,Parka,XS,red,65,2,18
2522,Joannes Pandie,Female,52,Huelhaven,Australian Capital Territory,2021-02-21,2021-03-11,2982,102,1,102,Trousers,Cargo Pants,XS,red,72,2,18
